CU,perfLevel,clock,Cycles,IPC,CPI,CPI_delta,ED2P,EDP,Frequency,IPC_delta,Sensitivity,Voltage
19,2,12300459700000,94100,0.145728,6.8621,0,0,0,1000000000,0,0,0.8
19,2,12300459800000,94200,0.145573,6.86939,0,0,0,1000000000,0,0,0.8
19,2,12300459900000,94300,0.145419,6.87669,0,0,0,1000000000,0,0,0.8
19,1,12300460000000,94500,0.146667,6.81818,1.36054,9.72405e+08,1.323e+09,2000000000,0.735,73.5,0.9
19,1,12300460100000,94700,0.14811,6.75175,1.20482,1.24002e+09,1.494e+09,2000000000,0.83,83,0.9
19,1,12300460200000,94900,0.149557,6.68639,1.1976,1.255e+09,1.503e+09,2000000000,0.835,83.5,0.9
19,1,12300460300000,95100,0.150641,6.63828,1.50376,7.96005e+08,1.197e+09,2000000000,0.665,66.5,0.9
19,1,12300460400000,95300,0.150619,6.63926,7.14286,3.528e+07,2.52e+08,2000000000,0.14,14,0.9
19,1,12300460500000,95500,0.150304,6.6532,0,0,0,2000000000,0,0,0.9
19,1,12300460600000,95700,0.14999,6.66713,0,0,0,2000000000,0,0,0.9
19,1,12300460700000,95900,0.149677,6.68106,0,0,0,2000000000,0,0,0.9
19,1,12300460800000,96100,0.149365,6.695,0,0,0,2000000000,0,0,0.9
19,1,12300460900000,96300,0.149055,6.70893,0,0,0,2000000000,0,0,0.9
19,1,12300461000000,96500,0.148746,6.72286,0,0,0,2000000000,0,0,0.9
19,1,12300461100000,96700,0.148438,6.7368,0,0,0,2000000000,0,0,0.9
19,1,12300461200000,96900,0.148132,6.75073,0,0,0,2000000000,0,0,0.9
19,0,12300461300000,97300,0.149126,6.70572,2.5641,6.084e+08,1.56e+09,4000000000,0.39,39,1
19,1,12300461400000,97500,0.148821,6.7195,0,0,0,2000000000,0,0,0.9
19,1,12300461500000,97700,0.148516,6.73329,0,0,0,2000000000,0,0,0.9
19,1,12300461600000,97900,0.148212,6.74707,0,0,0,2000000000,0,0,0.9
19,1,12300461700000,98100,0.14791,6.76085,0,0,0,2000000000,0,0,0.9
19,1,12300461800000,98300,0.147609,6.77464,0,0,0,2000000000,0,0,0.9
19,1,12300461900000,98500,0.14731,6.78842,0,0,0,2000000000,0,0,0.9
19,1,12300462000000,98700,0.147011,6.80221,0,0,0,2000000000,0,0,0.9
19,1,12300462100000,98900,0.146714,6.81599,0,0,0,2000000000,0,0,0.9
19,1,12300462200000,99100,0.146418,6.82977,0,0,0,2000000000,0,0,0.9
19,2,12300462300000,99200,0.146512,6.82537,4.16667,4.608e+07,1.92e+08,1000000000,0.24,24,0.8
19,0,12300462400000,99600,0.147249,6.79122,3.0303,4.356e+08,1.32e+09,4000000000,0.33,33,1
19,2,12300462500000,99700,0.147944,6.75932,1.19048,5.6448e+08,6.72e+08,1000000000,0.84,84,0.8
