CU,clock,Cycles,IPC,CPI,CPI_delta,ED2P,EDP,Frequency,IPC_delta,Sensitivity,Voltage
36,20118812000000,48000,0.00941667,106.195,30.0752,5.65323e-17,7.5188e-09,4e+09,0.03325,0,1
36,20118813000000,52000,0.00892308,112.069,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
36,20118814000000,56000,0.0104286,95.8904,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
36,20118815000000,60000,0.00993333,100.671,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
36,20118816000000,64000,0.0111875,89.3855,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
36,20118817000000,68000,0.0107059,93.4066,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
36,20118818000000,72000,0.0122361,81.7253,26.1438,4.27186e-17,6.53595e-09,4e+09,0.03825,0,1
36,20118819000000,76000,0.0136842,73.0769,25.1572,3.95554e-17,6.28931e-09,4e+09,0.03975,0,1
36,20118820000000,80000,0.0187875,53.2269,8.63931,4.66485e-18,2.15983e-09,4e+09,0.11575,0,1
36,20118821000000,84000,0.0190476,52.5,41.2371,1.06281e-16,1.03093e-08,4e+09,0.02425,0,1
36,20118822000000,88000,0.0183636,54.4554,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
36,20118823000000,92000,0.018087,55.2885,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
36,20118824000000,96000,0.0175,57.1429,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
36,20118825000000,100000,0.01712,58.4112,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
36,20118826000000,104000,0.0166154,60.1852,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
36,20118827000000,108000,0.0162963,61.3636,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
36,20118828000000,112000,0.0157143,63.6364,0,0,0,4e+09,0,0,1
36,20118829000000,113000,0.0157168,63.6261,62.5,2.5e-15,4e-08,1e+09,0.016,0,0.8
36,20118830000000,117000,0.015453,64.7124,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
36,20118831000000,121000,0.0150744,66.3377,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
36,20118832000000,125000,0.014848,67.3491,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
36,20118833000000,129000,0.0145116,68.9103,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
36,20118834000000,133000,0.0143158,69.8529,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
36,20118835000000,137000,0.0140146,71.3542,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
36,20118836000000,141000,0.013844,72.2336,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
36,20118837000000,145000,0.0135724,73.6789,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
36,20118838000000,149000,0.0134228,74.5,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
36,20118839000000,153000,0.0131765,75.8929,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
36,20118840000000,157000,0.0130446,76.6602,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
36,20118841000000,161000,0.0128199,78.0039,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
36,20118842000000,165000,0.012703,78.7214,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
36,20118843000000,169000,0.012497,80.0189,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
36,20118844000000,173000,0.0123931,80.6903,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
36,20118845000000,177000,0.0121808,82.0965,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
36,20118846000000,181000,0.0125746,79.5255,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
36,20118847000000,185000,0.0123676,80.8566,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
36,20118848000000,189000,0.0122434,81.6768,153.846,1.47929e-15,3.84615e-08,4e+09,0.0065,0,1
36,20118849000000,193000,0.0124767,80.1495,42.5532,1.13173e-16,1.06383e-08,4e+09,0.0235,0,1
36,20118850000000,197000,0.0122843,81.405,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
36,20118851000000,201000,0.0128458,77.8466,24.6914,3.81039e-17,6.17284e-09,4e+09,0.0405,0,1
36,20118852000000,205000,0.0162098,61.6912,5.39811,1.82122e-18,1.34953e-09,4e+09,0.18525,0,1
36,20118853000000,209000,0.016244,61.5611,55.5556,1.92901e-16,1.38889e-08,4e+09,0.018,0,1
36,20118854000000,213000,0.0160329,62.3719,200,2.5e-15,5e-08,4e+09,0.005,0,1
36,20118855000000,217000,0.0159585,62.6624,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
36,20118856000000,221000,0.0157602,63.451,200,2.5e-15,5e-08,4e+09,0.005,0,1
36,20118857000000,225000,0.0156756,63.7936,90.9091,5.16529e-16,2.27273e-08,4e+09,0.011,0,1
36,20118858000000,229000,0.0156332,63.9665,75.4717,3.55999e-16,1.88679e-08,4e+09,0.01325,0,1
36,20118859000000,233000,0.0154249,64.8303,285.714,5.10204e-15,7.14286e-08,4e+09,0.0035,0,1
36,20118860000000,237000,0.0154219,64.8427,65.5738,2.68745e-16,1.63934e-08,4e+09,0.01525,0,1
36,20118861000000,241000,0.015249,65.5782,200,2.5e-15,5e-08,4e+09,0.005,0,1
36,20118862000000,245000,0.0151796,65.8779,90.9091,5.16529e-16,2.27273e-08,4e+09,0.011,0,1
36,20118863000000,249000,0.0151606,65.9603,71.4286,3.18878e-16,1.78571e-08,4e+09,0.014,0,1
36,20118864000000,253000,0.0152055,65.7655,55.5556,1.92901e-16,1.38889e-08,4e+09,0.018,0,1
36,20118865000000,257000,0.0150311,66.5286,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
36,20118866000000,261000,0.0149962,66.6837,78.4314,3.84468e-16,1.96078e-08,4e+09,0.01275,0,1
36,20118867000000,265000,0.0148981,67.1226,117.647,8.65052e-16,2.94118e-08,4e+09,0.0085,0,1
36,20118868000000,267914,0.0147659,67.7235,364.25,8.29238e-15,9.10625e-08,4e+09,0.00274537,0,1
36,20118869000000,267914,0.0147659,67.7235,0,0,0,4e+09,-nan,0,1
37,20118801000000,4000,0.008,125,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
37,20118802000000,8000,0.006,166.667,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
37,20118803000000,12000,0.00933333,107.143,62.5,2.44141e-16,1.5625e-08,4e+09,0.016,0,1
37,20118804000000,16000,0.008,125,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
37,20118805000000,20000,0.0088,113.636,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
37,20118806000000,24000,0.008,125,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
37,20118807000000,28000,0.00685714,145.833,0,0,0,4e+09,0,0,1
37,20118808000000,32000,0.007,142.857,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
37,20118809000000,36000,0.00666667,150,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
37,20118810000000,40000,0.0076,131.579,62.5,2.44141e-16,1.5625e-08,4e+09,0.016,0,1
37,20118811000000,44000,0.00725,137.931,266.667,4.44444e-15,6.66667e-08,4e+09,0.00375,0,1
37,20118812000000,48000,0.00941667,106.195,30.0752,5.65323e-17,7.5188e-09,4e+09,0.03325,0,1
37,20118813000000,52000,0.00892308,112.069,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
37,20118814000000,56000,0.0104286,95.8904,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
37,20118815000000,60000,0.00993333,100.671,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
37,20118816000000,64000,0.0111875,89.3855,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
37,20118817000000,68000,0.0107059,93.4066,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
37,20118818000000,72000,0.0122361,81.7253,26.1438,4.27186e-17,6.53595e-09,4e+09,0.03825,0,1
37,20118819000000,76000,0.0136842,73.0769,25.1572,3.95554e-17,6.28931e-09,4e+09,0.03975,0,1
37,20118820000000,80000,0.0187875,53.2269,8.63931,4.66485e-18,2.15983e-09,4e+09,0.11575,0,1
37,20118821000000,84000,0.0190476,52.5,41.2371,1.06281e-16,1.03093e-08,4e+09,0.02425,0,1
37,20118822000000,88000,0.0183636,54.4554,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
37,20118823000000,92000,0.018087,55.2885,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
37,20118824000000,96000,0.0175,57.1429,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
37,20118825000000,100000,0.01712,58.4112,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
37,20118826000000,104000,0.0166154,60.1852,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
37,20118827000000,108000,0.0162963,61.3636,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
37,20118828000000,112000,0.0157143,63.6364,0,0,0,4e+09,0,0,1
37,20118829000000,113000,0.0157168,63.6261,62.5,2.5e-15,4e-08,1e+09,0.016,0,0.8
37,20118830000000,117000,0.015453,64.7124,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
37,20118831000000,121000,0.0150744,66.3377,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
37,20118832000000,125000,0.014848,67.3491,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
37,20118833000000,129000,0.0145116,68.9103,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
37,20118834000000,133000,0.0143158,69.8529,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
37,20118835000000,137000,0.0140146,71.3542,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
37,20118836000000,141000,0.013844,72.2336,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
37,20118837000000,145000,0.0135724,73.6789,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
37,20118838000000,149000,0.0134228,74.5,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
37,20118839000000,153000,0.0131765,75.8929,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
37,20118840000000,157000,0.0130446,76.6602,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
37,20118841000000,161000,0.0128199,78.0039,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
37,20118842000000,165000,0.012703,78.7214,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
37,20118843000000,169000,0.012497,80.0189,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
37,20118844000000,173000,0.0123931,80.6903,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
37,20118845000000,177000,0.0121808,82.0965,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
37,20118846000000,181000,0.0125746,79.5255,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
37,20118847000000,185000,0.0123676,80.8566,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
37,20118848000000,189000,0.0122434,81.6768,153.846,1.47929e-15,3.84615e-08,4e+09,0.0065,0,1
37,20118849000000,193000,0.0124767,80.1495,42.5532,1.13173e-16,1.06383e-08,4e+09,0.0235,0,1
37,20118850000000,197000,0.0122843,81.405,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
37,20118851000000,201000,0.0128458,77.8466,24.6914,3.81039e-17,6.17284e-09,4e+09,0.0405,0,1
37,20118852000000,205000,0.0162098,61.6912,5.39811,1.82122e-18,1.34953e-09,4e+09,0.18525,0,1
37,20118853000000,209000,0.016244,61.5611,55.5556,1.92901e-16,1.38889e-08,4e+09,0.018,0,1
37,20118854000000,213000,0.0160329,62.3719,200,2.5e-15,5e-08,4e+09,0.005,0,1
37,20118855000000,217000,0.0159585,62.6624,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
37,20118856000000,221000,0.0157602,63.451,200,2.5e-15,5e-08,4e+09,0.005,0,1
37,20118857000000,225000,0.0156756,63.7936,90.9091,5.16529e-16,2.27273e-08,4e+09,0.011,0,1
37,20118858000000,229000,0.0156332,63.9665,75.4717,3.55999e-16,1.88679e-08,4e+09,0.01325,0,1
37,20118859000000,233000,0.0154249,64.8303,285.714,5.10204e-15,7.14286e-08,4e+09,0.0035,0,1
37,20118860000000,237000,0.0154219,64.8427,65.5738,2.68745e-16,1.63934e-08,4e+09,0.01525,0,1
37,20118861000000,241000,0.015249,65.5782,200,2.5e-15,5e-08,4e+09,0.005,0,1
37,20118862000000,245000,0.0151796,65.8779,90.9091,5.16529e-16,2.27273e-08,4e+09,0.011,0,1
37,20118863000000,249000,0.0151606,65.9603,71.4286,3.18878e-16,1.78571e-08,4e+09,0.014,0,1
37,20118864000000,253000,0.0152055,65.7655,55.5556,1.92901e-16,1.38889e-08,4e+09,0.018,0,1
37,20118865000000,257000,0.0150311,66.5286,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
37,20118866000000,261000,0.0149962,66.6837,78.4314,3.84468e-16,1.96078e-08,4e+09,0.01275,0,1
37,20118867000000,265000,0.0148981,67.1226,117.647,8.65052e-16,2.94118e-08,4e+09,0.0085,0,1
37,20118868000000,267914,0.0147659,67.7235,364.25,8.29238e-15,9.10625e-08,4e+09,0.00274537,0,1
37,20118869000000,267914,0.0147659,67.7235,0,0,0,4e+09,-nan,0,1
38,20118801000000,4000,0.008,125,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
38,20118802000000,8000,0.006,166.667,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
38,20118803000000,12000,0.00933333,107.143,62.5,2.44141e-16,1.5625e-08,4e+09,0.016,0,1
38,20118804000000,16000,0.008,125,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
38,20118805000000,20000,0.0088,113.636,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
38,20118806000000,24000,0.008,125,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
38,20118807000000,28000,0.00685714,145.833,0,0,0,4e+09,0,0,1
38,20118808000000,32000,0.007,142.857,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
38,20118809000000,36000,0.00666667,150,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
38,20118810000000,40000,0.0076,131.579,62.5,2.44141e-16,1.5625e-08,4e+09,0.016,0,1
38,20118811000000,44000,0.00725,137.931,266.667,4.44444e-15,6.66667e-08,4e+09,0.00375,0,1
38,20118812000000,48000,0.00941667,106.195,30.0752,5.65323e-17,7.5188e-09,4e+09,0.03325,0,1
38,20118813000000,52000,0.00892308,112.069,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
38,20118814000000,56000,0.0104286,95.8904,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
38,20118815000000,60000,0.00993333,100.671,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
38,20118816000000,64000,0.0111875,89.3855,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
38,20118817000000,68000,0.0107059,93.4066,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
38,20118818000000,72000,0.0122361,81.7253,26.1438,4.27186e-17,6.53595e-09,4e+09,0.03825,0,1
38,20118819000000,76000,0.0136842,73.0769,25.1572,3.95554e-17,6.28931e-09,4e+09,0.03975,0,1
38,20118820000000,80000,0.0187875,53.2269,8.63931,4.66485e-18,2.15983e-09,4e+09,0.11575,0,1
38,20118821000000,84000,0.0190476,52.5,41.2371,1.06281e-16,1.03093e-08,4e+09,0.02425,0,1
38,20118822000000,88000,0.0183636,54.4554,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
38,20118823000000,92000,0.018087,55.2885,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
38,20118824000000,96000,0.0175,57.1429,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
38,20118825000000,100000,0.01712,58.4112,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
38,20118826000000,104000,0.0166154,60.1852,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
38,20118827000000,108000,0.0162963,61.3636,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
38,20118828000000,112000,0.0157143,63.6364,0,0,0,4e+09,0,0,1
38,20118829000000,113000,0.0157168,63.6261,62.5,2.5e-15,4e-08,1e+09,0.016,0,0.8
38,20118830000000,117000,0.015453,64.7124,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
38,20118831000000,121000,0.0150744,66.3377,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
38,20118832000000,125000,0.014848,67.3491,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
38,20118833000000,129000,0.0145116,68.9103,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
38,20118834000000,133000,0.0143158,69.8529,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
38,20118835000000,137000,0.0140146,71.3542,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
38,20118836000000,141000,0.013844,72.2336,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
38,20118837000000,145000,0.0135724,73.6789,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
38,20118838000000,149000,0.0134228,74.5,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
38,20118839000000,153000,0.0131765,75.8929,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
38,20118840000000,157000,0.0130446,76.6602,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
38,20118841000000,161000,0.0128199,78.0039,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
38,20118842000000,165000,0.012703,78.7214,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
38,20118843000000,169000,0.012497,80.0189,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
38,20118844000000,173000,0.0123931,80.6903,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
38,20118845000000,177000,0.0121808,82.0965,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
38,20118846000000,181000,0.0125746,79.5255,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
38,20118847000000,185000,0.0123676,80.8566,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
38,20118848000000,189000,0.0122434,81.6768,153.846,1.47929e-15,3.84615e-08,4e+09,0.0065,0,1
38,20118849000000,193000,0.0124767,80.1495,42.5532,1.13173e-16,1.06383e-08,4e+09,0.0235,0,1
38,20118850000000,197000,0.0122843,81.405,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
38,20118851000000,201000,0.0128458,77.8466,24.6914,3.81039e-17,6.17284e-09,4e+09,0.0405,0,1
38,20118852000000,205000,0.0162098,61.6912,5.39811,1.82122e-18,1.34953e-09,4e+09,0.18525,0,1
38,20118853000000,209000,0.016244,61.5611,55.5556,1.92901e-16,1.38889e-08,4e+09,0.018,0,1
38,20118854000000,213000,0.0160329,62.3719,200,2.5e-15,5e-08,4e+09,0.005,0,1
38,20118855000000,217000,0.0159585,62.6624,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
38,20118856000000,221000,0.0157602,63.451,200,2.5e-15,5e-08,4e+09,0.005,0,1
38,20118857000000,225000,0.0156756,63.7936,90.9091,5.16529e-16,2.27273e-08,4e+09,0.011,0,1
38,20118858000000,229000,0.0156332,63.9665,75.4717,3.55999e-16,1.88679e-08,4e+09,0.01325,0,1
38,20118859000000,233000,0.0154249,64.8303,285.714,5.10204e-15,7.14286e-08,4e+09,0.0035,0,1
38,20118860000000,237000,0.0154219,64.8427,65.5738,2.68745e-16,1.63934e-08,4e+09,0.01525,0,1
38,20118861000000,241000,0.015249,65.5782,200,2.5e-15,5e-08,4e+09,0.005,0,1
38,20118862000000,245000,0.0151796,65.8779,90.9091,5.16529e-16,2.27273e-08,4e+09,0.011,0,1
38,20118863000000,249000,0.0151606,65.9603,71.4286,3.18878e-16,1.78571e-08,4e+09,0.014,0,1
38,20118864000000,253000,0.0152055,65.7655,55.5556,1.92901e-16,1.38889e-08,4e+09,0.018,0,1
38,20118865000000,257000,0.0150311,66.5286,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
38,20118866000000,261000,0.0149962,66.6837,78.4314,3.84468e-16,1.96078e-08,4e+09,0.01275,0,1
38,20118867000000,265000,0.0148981,67.1226,117.647,8.65052e-16,2.94118e-08,4e+09,0.0085,0,1
38,20118868000000,267914,0.0147659,67.7235,364.25,8.29238e-15,9.10625e-08,4e+09,0.00274537,0,1
38,20118869000000,267914,0.0147659,67.7235,0,0,0,4e+09,-nan,0,1
39,20118801000000,4000,0.008,125,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
39,20118802000000,8000,0.006,166.667,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
39,20118803000000,12000,0.00933333,107.143,62.5,2.44141e-16,1.5625e-08,4e+09,0.016,0,1
39,20118804000000,16000,0.008,125,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
39,20118805000000,20000,0.0088,113.636,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
39,20118806000000,24000,0.008,125,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
39,20118807000000,28000,0.00685714,145.833,0,0,0,4e+09,0,0,1
39,20118808000000,32000,0.007,142.857,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
39,20118809000000,36000,0.00666667,150,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
39,20118810000000,40000,0.0076,131.579,62.5,2.44141e-16,1.5625e-08,4e+09,0.016,0,1
39,20118811000000,44000,0.00725,137.931,266.667,4.44444e-15,6.66667e-08,4e+09,0.00375,0,1
39,20118812000000,48000,0.00941667,106.195,30.0752,5.65323e-17,7.5188e-09,4e+09,0.03325,0,1
39,20118813000000,52000,0.00892308,112.069,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
39,20118814000000,56000,0.0104286,95.8904,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
39,20118815000000,60000,0.00993333,100.671,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
39,20118816000000,64000,0.0111875,89.3855,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
39,20118817000000,68000,0.0107059,93.4066,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
39,20118818000000,72000,0.0122361,81.7253,26.1438,4.27186e-17,6.53595e-09,4e+09,0.03825,0,1
39,20118819000000,76000,0.0136842,73.0769,25.1572,3.95554e-17,6.28931e-09,4e+09,0.03975,0,1
39,20118820000000,80000,0.0187875,53.2269,8.63931,4.66485e-18,2.15983e-09,4e+09,0.11575,0,1
39,20118821000000,84000,0.0190476,52.5,41.2371,1.06281e-16,1.03093e-08,4e+09,0.02425,0,1
39,20118822000000,88000,0.0183636,54.4554,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
39,20118823000000,92000,0.018087,55.2885,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
39,20118824000000,96000,0.0175,57.1429,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
39,20118825000000,100000,0.01712,58.4112,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
39,20118826000000,104000,0.0166154,60.1852,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
39,20118827000000,108000,0.0162963,61.3636,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
39,20118828000000,112000,0.0157143,63.6364,0,0,0,4e+09,0,0,1
39,20118829000000,113000,0.0157168,63.6261,62.5,2.5e-15,4e-08,1e+09,0.016,0,0.8
39,20118830000000,117000,0.015453,64.7124,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
39,20118831000000,121000,0.0150744,66.3377,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
39,20118832000000,125000,0.014848,67.3491,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
39,20118833000000,129000,0.0145116,68.9103,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
39,20118834000000,133000,0.0143158,69.8529,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
39,20118835000000,137000,0.0140146,71.3542,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
39,20118836000000,141000,0.013844,72.2336,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
39,20118837000000,145000,0.0135724,73.6789,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
39,20118838000000,149000,0.0134228,74.5,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
39,20118839000000,153000,0.0131765,75.8929,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
39,20118840000000,157000,0.0130446,76.6602,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
39,20118841000000,161000,0.0128199,78.0039,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
39,20118842000000,165000,0.012703,78.7214,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
39,20118843000000,169000,0.012497,80.0189,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
39,20118844000000,173000,0.0123931,80.6903,125,9.76562e-16,3.125e-08,4e+09,0.008,0,1
39,20118845000000,177000,0.0121808,82.0965,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
39,20118846000000,181000,0.0125746,79.5255,33.3333,6.94444e-17,8.33333e-09,4e+09,0.03,0,1
39,20118847000000,185000,0.0123676,80.8566,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
39,20118848000000,189000,0.0122434,81.6768,153.846,1.47929e-15,3.84615e-08,4e+09,0.0065,0,1
39,20118849000000,193000,0.0124767,80.1495,42.5532,1.13173e-16,1.06383e-08,4e+09,0.0235,0,1
39,20118850000000,197000,0.0122843,81.405,333.333,6.94444e-15,8.33333e-08,4e+09,0.003,0,1
39,20118851000000,201000,0.0128458,77.8466,24.6914,3.81039e-17,6.17284e-09,4e+09,0.0405,0,1
39,20118852000000,205000,0.0162098,61.6912,5.39811,1.82122e-18,1.34953e-09,4e+09,0.18525,0,1
39,20118853000000,209000,0.016244,61.5611,55.5556,1.92901e-16,1.38889e-08,4e+09,0.018,0,1
39,20118854000000,213000,0.0160329,62.3719,200,2.5e-15,5e-08,4e+09,0.005,0,1
39,20118855000000,217000,0.0159585,62.6624,83.3333,4.34028e-16,2.08333e-08,4e+09,0.012,0,1
39,20118856000000,221000,0.0157602,63.451,200,2.5e-15,5e-08,4e+09,0.005,0,1
39,20118857000000,225000,0.0156756,63.7936,90.9091,5.16529e-16,2.27273e-08,4e+09,0.011,0,1
39,20118858000000,229000,0.0154891,64.5616,200,2.5e-15,5e-08,4e+09,0.005,0,1
39,20118859000000,233000,0.015382,65.0112,108.108,7.3046e-16,2.7027e-08,4e+09,0.00925,0,1
39,20118860000000,237000,0.0154219,64.8427,56.338,1.98373e-16,1.40845e-08,4e+09,0.01775,0,1
39,20118861000000,241000,0.0152324,65.6497,250,3.90625e-15,6.25e-08,4e+09,0.004,0,1
39,20118862000000,245000,0.0151592,65.9666,93.0233,5.40833e-16,2.32558e-08,4e+09,0.01075,0,1
