CU,perfLevel,clock,Cycles,IPC,CPI,CPI_delta,ED2P,EDP,Frequency,IPC_delta,Sensitivity,Voltage
21,2,12159926200000,27300,0.0773626,12.9261,0,0,0,1000000000,0,0,0.8
21,2,12159926300000,27400,0.0770803,12.9735,0,0,0,1000000000,0,0,0.8
21,2,12159926400000,27500,0.0768,13.0208,0,0,0,1000000000,0,0,0.8
21,2,12159926500000,27600,0.0769565,12.9944,8.33333,1.152e+07,9.6e+07,1000000000,0.12,12,0.8
21,2,12159926600000,27700,0.0766787,13.0414,0,0,0,1000000000,0,0,0.8
21,2,12159926700000,27800,0.0764029,13.0885,0,0,0,1000000000,0,0,0.8
21,2,12159926800000,27900,0.076129,13.1356,0,0,0,1000000000,0,0,0.8
21,2,12159926900000,28000,0.0758571,13.1827,0,0,0,1000000000,0,0,0.8
21,2,12159927000000,28100,0.0755872,13.2298,0,0,0,1000000000,0,0,0.8
21,2,12159927100000,28200,0.0753191,13.2768,0,0,0,1000000000,0,0,0.8
21,2,12159927200000,28300,0.075053,13.3239,0,0,0,1000000000,0,0,0.8
21,2,12159927300000,28400,0.0747887,13.371,0,0,0,1000000000,0,0,0.8
21,2,12159927400000,28500,0.0745263,13.4181,0,0,0,1000000000,0,0,0.8
21,2,12159927500000,28600,0.0742657,13.4652,0,0,0,1000000000,0,0,0.8
21,2,12159927600000,28700,0.074007,13.5122,0,0,0,1000000000,0,0,0.8
21,1,12159927700000,28900,0.077128,12.9655,1.90476,4.96125e+08,9.45e+08,2000000000,0.525,52.5,0.9
21,2,12159927800000,29000,0.0783793,12.7585,2.27273,1.5488e+08,3.52e+08,1000000000,0.44,44,0.8
21,2,12159927900000,29100,0.0795876,12.5648,2.32558,1.4792e+08,3.44e+08,1000000000,0.43,43,0.8
21,2,12159928000000,29200,0.0807534,12.3834,2.38095,1.4112e+08,3.36e+08,1000000000,0.42,42,0.8
21,2,12159928100000,29300,0.0823549,12.1426,1.81818,2.42e+08,4.4e+08,1000000000,0.55,55,0.8
21,2,12159928200000,29400,0.0832653,12.0098,2.85714,9.8e+07,2.8e+08,1000000000,0.35,35,0.8
21,2,12159928300000,29500,0.0841695,11.8808,2.85714,9.8e+07,2.8e+08,1000000000,0.35,35,0.8
21,2,12159928400000,29600,0.0843243,11.859,7.69231,1.352e+07,1.04e+08,1000000000,0.13,13,0.8
21,2,12159928500000,29700,0.0840404,11.899,0,0,0,1000000000,0,0,0.8
21,2,12159928600000,29800,0.0837584,11.9391,0,0,0,1000000000,0,0,0.8
21,2,12159928700000,29900,0.0834783,11.9792,0,0,0,1000000000,0,0,0.8
21,2,12159928800000,30000,0.0832,12.0192,0,0,0,1000000000,0,0,0.8
21,2,12159928900000,30100,0.0829236,12.0593,0,0,0,1000000000,0,0,0.8
21,1,12159929000000,30300,0.0831353,12.0286,8.69565,2.3805e+07,2.07e+08,2000000000,0.115,11.5,0.9
21,2,12159929100000,30400,0.085625,11.6788,1.19048,5.6448e+08,6.72e+08,1000000000,0.84,84,0.8
21,1,12159929200000,30600,0.0853268,11.7196,25,2.88e+06,7.2e+07,2000000000,0.04,4,0.9
21,2,12159929300000,30700,0.0850489,11.7579,0,0,0,1000000000,0,0,0.8
21,2,12159929400000,30800,0.0847727,11.7962,0,0,0,1000000000,0,0,0.8
21,1,12159929500000,31000,0.0842258,11.8728,0,0,0,2000000000,0,0,0.9
21,2,12159929600000,31100,0.083955,11.9111,0,0,0,1000000000,0,0,0.8
21,2,12159929700000,31200,0.0836859,11.9494,0,0,0,1000000000,0,0,0.8
21,2,12159929800000,31300,0.0834185,11.9877,0,0,0,1000000000,0,0,0.8
21,2,12159929900000,31400,0.0831529,12.026,0,0,0,1000000000,0,0,0.8
21,1,12159930000000,31600,0.0828797,12.0657,25,2.88e+06,7.2e+07,2000000000,0.04,4,0.9
